"bcr_patient_barcode","DNAH12_exp","DNAH10_exp","BUB1_exp","C10orf32_exp","SLC12A8_exp","EFNB3_exp","DUOXA1_exp","DUOX1_exp","HDAC1_exp","HRCT1_exp","TNC_exp","AADAC_exp","AAMP_exp","A1CF_exp","PTEN_exp","DTL_exp","BRAF_exp"
"TCGA-CW-5585",0.5645,11.2899,42.0548,1055.32,15.0635,46.5707,0.2822,10.7254,1716.06,62.3765,1175.56,0.2822,2384.42,390.347,1974.32,34.7163,145.075
"TCGA-CW-5587",0,21.5343,135.935,851.952,11.4401,21.5343,0,8.7483,1888.96,151.75,1514.47,0,2838.83,489.569,2141.99,69.3136,211.642
"TCGA-CW-5588",0.4337,19.0807,118.387,775.802,264.094,155.247,13.0095,49.4363,1942.76,149.176,4376.41,1.301,2518.65,256.722,2703.82,103.643,157.849
"TCGA-CW-5589",0,18.7829,46.9572,1264.84,36.9647,81.8933,2.2539,25.5447,2013.15,177.686,2387.3,0,1977.08,190.083,2632.61,206.612,167.167
"TCGA-CW-5590",1.1111,29.6296,79.2593,657.407,32.5926,86.2963,0.3704,12.5926,1781.48,65.1852,2494.44,0,2724.81,155.926,1847.41,91.1111,173.704
"TCGA-CW-5591",0.3667,34.8368,40.3374,714.705,273.194,48.4048,2.5669,39.9707,1740.37,64.5398,15166.5,0,1597.73,126.146,2856.62,57.5724,225.889
"TCGA-CW-6087",0.5353,6.1563,691.649,475.375,654.979,24.6253,0.2677,4.5503,2676.66,34.5289,10487.4,0,1704.23,0.2677,2044.7,467.612,275.428
"TCGA-CW-6088",1.3831,28.2158,40.1107,949.931,27.3859,56.9848,2.213,13.5546,1824.34,32.0885,2306.78,0,1838.73,371.508,2492.39,184.786,307.884
"TCGA-CW-6090",0.3504,11.5627,44.1486,1437.98,23.8262,46.6013,0,3.5039,2329.71,44.4989,3169.94,0.3504,2421.16,5.6062,2216.89,38.8928,87.5964
"TCGA-CW-6093",0.3215,21.865,60.7717,927.974,7.717,114.469,0.9646,9.9678,2315.11,96.463,2369.45,0,1888.1,126.688,2453.38,184.566,299.678
"TCGA-CW-6097",1.5982,12.3864,334.033,710.019,722.805,20.3776,0.7991,24.3732,1458.8,28.7684,7699.93,0,2177.21,47.1481,2235.94,367.196,326.041
"TCGA-CX-7082",0.6592,2.9664,706.987,330.692,317.732,35.9262,607.271,1629.86,6476.6,3.9552,10130.9,6.2624,2858.27,0,1519.45,773.896000000001,118.985
"TCGA-CX-7085",0.9234,10.6187,349.954,322.253,224.838,147.738,1363.6,6302.86,2562.79,16.6205,47987.5,2.7701,1812.1,0,1817.64,234.072,240.536
"TCGA-CX-7086",0,199.854,1350.2,262.104,412.814,18.2017,1116.99,3867.86,4527.12,0.7281,6926.83,3.2763,3493.63,0,1449.95,835.821,333.091
"TCGA-CX-7219",0.3212,62.3193,1086.41,252.168,367.491,60.0707,374.17,2376.81,3382.91,2.8911,10517.2,12.8493,2740.76,0,2382.59,427.883,181.818
"TCGA-CX-A4AQ",0.5308,33.9703,497.346,672.505,228.238,506.9,222.426,639.597,3593.95,11.1465,4533.44,12.2081,2633.76,0,1369.96,523.885,122.081
"TCGA-CZ-4853",0.5583,6.421,52.2055,936.907,2.5126,15.9129,0.2792,18.7046,1637.63,10.3294,1386.66,0,2553.32,431.882,2421.83,176.159,279.732
"TCGA-CZ-4854",0.3677,70.962,185.678,637.555,568.432,38.6063,0,14.3395,1769.27,110.304,2270.78,0,1676.25,208.842,1884.72,77.9479,215.46
"TCGA-CZ-4856",1.1662,17.2012,40.5248,1428.86,18.8455,88.6297,0.8746,9.3294,2388.92,246.356,678.426,0.5831,2188.63,179.009,3172.3,176.968,165.015
"TCGA-CZ-4857",0.4773,39.6181,338.902,490.692,56.8019,24.821,0.9547,12.4105,2558.47,141.766,2129.36,0,2054.42,158.95,2249.64,218.138,310.262
"TCGA-CZ-4858",1.5675,23.5129,888.264,468.69,92.484,8.3601,0.5225,6.2701,1957.32,5.2251,2053.46,6.2701,2010.09,0.5225,2350.77,832.356,237.219
"TCGA-CZ-4859",0.2564,6.1538,71.0256,1171.28,15.8974,40.5128,0,4.6154,1289.23,74.1026,151.026,0,2666.41,625.897,2298.72,291.795,195.897
"TCGA-CZ-4860",1.1614,6.5815,663.569,138.986,351.529,17.4216,4.6458,10.0658,1652.73,13.9373,957.801,1.5486,4522.26,10.8401,2204.8,206.736,387.534
"TCGA-CZ-4861",3.8226,16.8196,241.59,936.162,162.844,6.1162,2.6758,8.0275,1654.43,32.4924,581.04,2.2936,2285.55,76.8349,2720.18,181.193,306.957
"TCGA-CZ-4862",3.176,19.51,186.025,779.492,78.0399,15.4265,0,11.343,1793.1,107.986,4626.59,0.9074,2117.06,247.731,2642.47,270.417,185.572
"TCGA-CZ-4863",3.6377,34.8617,197.347,760.167,4.244,34.2554,0.3031,129.14,1873.74,54.8693,1861.92,0,2232.06,156.726,2181.13,148.541,170.974
"TCGA-CZ-4864",0.8378,43.8425,99.6928,697.012,3.351,9.4946,0.2793,16.1966,1434.79,43.8425,4730.24,0.2793,2287.63,284.837,1868.75,117.565,225.077
"TCGA-CZ-4865",0,15.7374,76.2279,1060.06,387.779,51.6383,0,10.8195,2425.03,87.2933,5144.89,0.7377,2215.77,72.2936,2326.43,135.981,113.604
"TCGA-CZ-4866",0.9148,27.4443,58.5477,995.998,118.239,15.7804,0.2287,85.0772,989.594,48.4848,326.587,0,1603.89,34.9914,2918.24,72.956,208.119
"TCGA-CZ-5451",0.8585,12.8769,54.9415,896.234,4.2923,16.74,0,7.7262,1521.19,228.351,1076.08,0.4292,2302.82,259.255,2021.68,121.043,160.962
"TCGA-CZ-5452",0,16.117,88.8309,755.25,122.564,9.7452,0,18.3659,1503.38,122.564,234.259,0.7496,2613.95,110.57,1743.63,64.8428,92.5791
"TCGA-CZ-5453",0.3245,7.1382,33.0954,1049.97,4.8994,50.292,0.3245,7.4627,1919.21,47.6963,1162.56,0,1535.04,218.689,1726.8,123.297,162.557
"TCGA-CZ-5454",0.2934,16.4319,80.1056,702.465,58.6854,41.6667,0,2.9343,2485.04,15.2582,2580.99,0,2149.35,207.16,2096.54,53.6972,287.852
"TCGA-CZ-5455",2.5623,25.6231,225.949,655.719,118.337,20.4985,0,5.1246,1966.22,45.6557,2377.13,0,1941.53,332.169,2852.55,225.483,241.789
"TCGA-CZ-5456",0,55.6881,136.436,805.489,226.333,14.3198,0.7955,5.171,1554.89,19.4909,5772.08,0.3978,2802.31,395.784,1453.06,106.603,252.983
"TCGA-CZ-5457",2.0645,4.719,59.8718,994.225,8.5531,6.7835,0.8848,5.6038,1775.21,85.5311,1366.73,0.2949,2374.52,194.657,2398.7,80.8121,237.423
"TCGA-CZ-5458",0.32,6.3995,47.9962,1219.74,208.943,36.7971,0.32,12.479,2606.83,392.609,915.766999999999,0,2359.81,217.903,1962.4,194.544,159.027
"TCGA-CZ-5459",0.97,6.7898,177.504,763.365,35.8888,16.9744,0,151.8,1729.45,282.261,1756.13,0,2212.98,173.139,1859.43,609.14,122.216
"TCGA-CZ-5460",0.6983,6.2849,94.2737,490.224,22.8108,10.4749,2.1997,12.5698,1813.2,59.0084,812.5,0,2763.62,141.76,1646.65,109.288,193.785
"TCGA-CZ-5461",0,16.4053,93.6691,851.489,223.853,43.1301,0.7938,4.7628,2336.43,23.285,3238.46,0,3121.77,300.852,1987.69,93.4045,183.105
"TCGA-CZ-5462",1.8321,42.1374,72.3664,1699.54,161.221,4.5802,0,3.3588,1125.8,123.664,1271.45,0,2432.37,153.893,1995.11,22.9008,127.328
"TCGA-CZ-5463",1.9559,21.5147,84.755,1234.26,196.023,12.3873,0.2173,75.4102,1521.89,15.4298,363.36,0,2079.1,691.079,1961.97,136.477,291.427
"TCGA-CZ-5464",0,23.6146,253.464,835.327,368.703,42.1914,6.1839,228.589,2497.17,360.516,4039.36,0.6297,2327.14,267.947,1645.15,206.549,133.501
"TCGA-CZ-5465",2.0383,9.4274,61.4052,513.409,98.605,21.4026,1.274,143.449,2336.96,44.334,1119.82,0,2830.24,270.591,1504.04,102.427,209.95
"TCGA-CZ-5466",0.5038,31.738,155.667,604.03,352.141,17.6322,0,10.5793,2009.07,110.328,5422.17,0,1938.04,155.164,1888.66,110.328,162.72
"TCGA-CZ-5467",1.3312,10.9826,13.9779,694.204,19.9684,68.2253,0,25.9589,2664.45,37.6071,1376.82,0.3328,2221.15,122.806,2075.05,21.6324,229.969
"TCGA-CZ-5468",1.126,23.2711,284.133,419.631,972.133,46.1669,0,4.5041,2992.22,25.8985,11394.2,0,1704.8,103.594,545.746,162.147,91.5832
"TCGA-CZ-5469",4.2883,18.011,205.84,732.448,262.446,64.7539,1.2865,94.7722,2350.01,518.889,2404.47,0,2824.3,3.0018,1595.26,189.544,62.1809
"TCGA-CZ-5470",2.9023,12.8992,164.465,624.323,93.1969,12.2543,2.5798,11.6093,1420.85,47.7272,896.497,0,2732.7,144.149,1728.17,184.137,186.716
"TCGA-CZ-5982",1.3741,12.0234,34.696,553.418,4.1223,26.1079,0,8.2446,1537.27,160.082,2862.25,0,1926.14,191.343,1949.16,53.5898,331.501
"TCGA-CZ-5984",0.3302,42.2617,151.548,814.527,425.588,11.5559,2.3112,26.4135,1531.99,140.652,1873.38,0.3302,2466.36,268.428,2303.59,241.684,220.223
"TCGA-CZ-5985",0.3304,32.7084,186.339,1008.67,104.072,8.5901,0,5.6166,1080.37,643.264,1854.13,0,1250.85,211.448,2120.43,217.725,238.209
"TCGA-CZ-5986",0.5342,14.9573,107.906,1173.08,3.7393,28.312,0.5342,9.6154,1801.28,25.641,6587.61,0,1943.38,194.444,2744.12,201.389,364.316
"TCGA-CZ-5987",0,42.5532,188.744,921.846,15.0995,7.5498,0,6.1771,1448.18,236.102,7212.08,0,2321.89,104.324,3043.24,255.319,140.014
"TCGA-CZ-5988",0.5626,10.6901,276.816,521.562,99.5863,21.9427,0,6.189,2081.75,113.652,4637.8,0.5626,1309.81,253.186,2586.99,427.04,279.629
"TCGA-CZ-5989",0.5371,7.5188,89.6885,3465.63,27.3899,15.5747,0,1.0741,1251.34,8.0559,444.146,0,219.119,109.56,6569.82,248.657,205.156
"TCGA-D6-6515",1.1933,27.0485,723.946,310.66,378.679,249.403,1654.63,10002,2975.34,8.3532,86571.1999999999,28.2418,2042.56,0,3129.28,543.755,92.2832
"TCGA-D6-6516",0,4.9769,582.301,376.588,124.423,30.2764,2833.49,4935.46,2717.82,4.1474,9422.17,0.4147,2778.79,0,2954.64,422.625,104.516
"TCGA-D6-6517",0.3325,15.6263,586.484,259.995,268.971,27.9278,310.265,1062.59,3628.62,38.567,39472.6,1.6624,2990.94,0,1512.09,766.02,114.371
"TCGA-D6-6823",0.275,18.7006,1436.09,166.46,359.986,33.551,356.227,915.779,4532.14,1.9251,28700.4,1.6501,3925.2,0,1316.74,1041.46,157.58
"TCGA-D6-6824",15.4129,26.9726,400.385,422.454,336.282,204.221,636.676,2621.95,2938.96,2.1018,41880,16.8141,2109.12,0,2481.13,373.763,157.282
"TCGA-D6-6825",0.7893,23.678,859.511,348.066,147.987,21.3102,1454.61,5428.18,5201.66,3.5517,28895,5.5249,2369.38,0,2571.43,656.669,193.765
"TCGA-D6-6826",9.0034,47.1903,691.711,390.543,93.7597,22.9742,359.811,1559.76,3844.46,9.3139,40047.8,0.9314,1540.52,0,2623.72,925.178,201.49
"TCGA-D6-6827",1.7288,48.751,664.534,460.977,356.124,155.934,170.366,638.949,1773.01,5.532,3242.11,19.7078,2576.89,0.3458,1903.36,1606.71,311.868
"TCGA-D6-8568",0.6553,5.2425,941.022,195.937,366.317,37.3526,973.84,3319.79,3338.79,3.9318,114979,10.4849,1644.17,0,1237.22,754.26,131.062
"TCGA-D6-8569",0.6002,5.4022,1243.1,213.685,633.253,10.8043,817.107,2018.01,5074.43,3.0012,72264.1,6.0024,3429.77,0,1115.25,716.687,125.45
"TCGA-D6-A4Z9",0,9.9338,1440.4,206.717,255.44,19.3945,1277.64,5461.21,3405.87,1.4191,27090.8,4.2573,3337.75,0.473,1657.05,678.335,84.2006
"TCGA-D6-A4ZB",0.6107,7.9391,669.324,271.76,334.051,171.606,1014.47,3488.3,4075.79,17.0995,7313.1,97.7116,2022.63,0,1262.31,324.28,155.728
"TCGA-D6-A6EK",0,0.9242,459.335,330.869,92.4214,63.7708,2441.95,6307.76,3598.89,37.8928,3757.86,1.8484,3645.1,0,1335.49,207.024,93.3457
"TCGA-D6-A6EM",0,0,633.2,396.058,251.309,3.0798,630.077,795.196,2437.94,78.842,4477.98,0,3558.36,0,1517.71,724.361,48.6603
"TCGA-D6-A6EN",0,4.3564,575.039,367.801,112.021,39.2072,460.442,1143.85,3420.98,321.748,3081.19,6.2234,3539.23,0,1303.8,617.98,52.2763
"TCGA-D6-A6EO",0.6139,3.0696,703.246,300.514,543.627,299.593,328.666,586.908,8629.27,2.1487,14448.9,46.658,2990.41,0,1175.66,428.824,84.1071
"TCGA-D6-A6EP",0,6.0648,276.223,398.467,221.089,2352.58,303.857,1384.42,2282.56,8.8215,9962.78,1.1027,2938.11,0,904.755,490.145,76.6368
"TCGA-D6-A6EQ",0,32.0934,250.912,366.885,338.439,45.2225,855.777,1670.31,5765.86,49.5988,18278.6,5.8352,3424.51,0,1332.6,353.027,43.0343
"TCGA-D6-A6ES",0,0,145.992,328.481,146.861,45.1879,1352.92,1882.25,4701.28,13.035,1355.64,0,2969.37,0,258.962,217.25,143.385
"TCGA-D6-A74Q",1.6021,4.8062,491.439,396.916,251.928,90.5177,986.738999999999,2613.4,4125.76,1.2016,1995.39,21.2276,3816.56,0,911.585000000001,498.648,134.174
"TCGA-DQ-5624",0.3214,13.179,303.439,454.195,263.259,117.004,574.908,3072.32,4243.33,15.7506,48131.8,0.3214,2691.1,0,1795.24,194.471,132.433
"TCGA-DQ-5625",0,13.0435,369.17,346.245,158.498,35.5731,780.415,1096.05,4828.85,6.7194,39909.9,0,2483,0,2059.29,276.285,96.4427
"TCGA-DQ-5629",0.4751,7.6019,1086.59,188.146,509.799,108.326,676.389,2399.33,2298.61,3.3258,81130.8,142.535,1016.75,0,1669.56,1311.79,505.998
"TCGA-DQ-5630",0.439,14.4864,401.668,569.359,497.805,69.3591,1096.79,1970.59,4427.13,3.9508,10622.5,1.3169,2997.37,0,2122.04,221.686,106.234
"TCGA-DQ-5631",0.2375,9.9739,856.329,156.732,539.064,61.0306,208.172,598.433,4642.13,47.4947,61034.4,0,3052.96,0,1469.72,579.91,156.97
"TCGA-DQ-7588",0,2.118,1445.73,95.7323,225.776,27.9572,481.377,2434.82,5072.12,4.2359,27466.7,16.5202,3663.24,0,906.491999999999,997.988,51.6785
"TCGA-DQ-7589",0.2835,19.2756,927.497,324,629.292,1022.17,606.096,2819.06,3139.66,3.1181,49491.3,69.4489,1671.31,0,1436.32,1020.76,209.764
"TCGA-DQ-7590",2.0665,2.8932,912.998999999999,262.038,177.309,66.956,26.7741,203.348,4173.59,4.5464,21445.3,23.5586,2362.88,0,627.402,958.462,135.565
"TCGA-DQ-7591",2.0303,8.1213,1155.76,437.025,55.8336,47.7123,50.773,47.2048,9390.2,4.5682,378.653,1.0152,2769.85,0,2536.88,1378.58,239.577
"TCGA-DQ-7592",0,10.3782,824.843,254.492,143.49,68.5865,924.862,2077.45,7813.44,13.988,12355.9,0.4512,2017.89,0,1662.32,482.361,188.613
"TCGA-DQ-7593",5.2083,7.4405,616.071,306.548,72.3512,64.3601,700.249,2571.8,4008.93,5.5804,2481.03,20.8333,2141.74,0,1447.17,864.955,133.929
"TCGA-DQ-7594",0.993,2.9791,741.476,434.955,379.345,49.9834,1302.27,3441.91,4754.72,8.2754,3356.84,4.6342,1435.62,0.331,1711.68,852.036,136.71
"TCGA-DQ-7595",2.0742,7.6052,861.464,379.224,443.868,77.435,638.956,2922.48,5309.83,3.1112,4865.96,114.77,2714.03,0,1821.1,532.02,156.598
"TCGA-DQ-7596",2.0958,8.982,888.323,281.736,173.653,20.9581,1050.39,3656.29,6697.31,2.3952,2004.49,107.784,2266.47,0,568.264,1473.35,191.617
"TCGA-DV-5565",0.4724,7.5588,14.6451,332.335,29.2902,55.2734,0.9448,5.6691,1818.35,210.228,4369.91,1.8897,1922.29,10.3933,1687.96,37.3214,101.098
"TCGA-DV-5566",1.0209,26.0337,130.679,676.365,40.2399,63.8081,1.0209,22.4604,2030.63,155.692,1643.19,1.0209,3112.81,105.156,1360.9,224.604,120.47
"TCGA-DV-5567",0.6404,33.6215,15.3698,806.596,41.6266,58.9177,142.53,713.737,2362.79,63.4006,2614.79,0,1994.24,0.3202,3601.99,200.768,185.078
"TCGA-DV-5568",10.6148,11.0571,71.6497,831.933,131.358,34.498,3.5383,30.5175,1846.53,72.5343,3605.04,0.4423,2428.57,70.3229,1272.89,107.032,79.6108
"TCGA-DV-5569",2.6316,9.7744,80.4511,846.992,47.7444,27.0677,3.2857,7.8947,2335.34,36.8421,2894.36,0,2123.31,145.113,1809.02,304.135,186.842
"TCGA-DV-5573",0.8258,16.9299,222.566,574.791,45.0088,40.0537,0.4129,14.0394,1786.31,113.554,6289.67,0.4129,2060.91,68.1325,2299.99,244.864,135.439
"TCGA-DV-5574",0,12.8157,130.042,647.946,164.719,149.642,0.3769,18.0927,2127.03,154.165,7052.77,0.3769,1710.52,32.0392,3470.79,155.673,185.45
"TCGA-DV-5575",0.8278,3.7252,80.7119,868.378,97.2682,72.0199,0.8278,13.6589,1708.2,53.394,6028.15,0,2311.26,73.6755,2826.16,335.679,149.007
"TCGA-DV-5576",1.1116,38.5364,21.4914,824.085,60.0278,88.5595,7.4108,75.9611,2390,35.2015,1861.23,0,2072.81,15.1922,2822.05,63.3627,154.887
"TCGA-DV-A4VX",11.9234,14.4336,120.49,709.758,219.015,1.8826,1.2551,7.5306,1211.17,1299.65,247.255,0,4526.51,87.2294,1026.04,144.964,69.658
"TCGA-DV-A4VZ",1.5552,13.9969,3.6288,512.183,61.69,27.4754,218.16,371.695,2516.33,35.7698,16747,0.5184,1923.79,0.5184,1826.33,6.7392,93.3126
"TCGA-DV-A4W0",2.3234,23.6989,58.5502,981.413,79.9257,15.7993,0.9294,23.2342,830.39,76.2082,3498.61,0.4647,2495.35,22.7695,2118.96,150.093,117.565
"TCGA-EU-5904",14.373,8.6238,20.8408,1020.48,23.3561,57.4919,0.7186,23.7154,1786.2,43.1189,1289.97,0.7186,2210.56,381.243,2492.63,48.1495,232.483
"TCGA-EU-5905",0.6235,4.3648,69.2128,745.129,187.062,39.9065,171.866,503.196,1734.68,91.0366,1510.21,0,2540.3,134.061,3011.69,59.2362,106.625
"TCGA-EU-5906",0.237,15.6389,91.7007,989.041,33.8842,113.737,0.9478,13.9802,1833.07,62.0816,1120.79,0.237,1888.99,585.036,2963.81,213.968,246.668
"TCGA-EU-5907",1.0256,12.8205,55.8974,283.169,15.8974,4.6154,0,6.6667,1060.51,50.7692,1346.15,0,2316.41,374.872,673.333,124.103,224.615
"TCGA-F7-7848",2.5976,10.0195,747.379,293.534,1092.49,35.6248,1125.53,3520.55,5547.82,4.8242,9408.67,38.2225,2611.37,0,1923,685.778,249.745
"TCGA-F7-8298",0,20.7523,1446.82,293.126,378.08,127.108,227.931,2580.41,5988.33,3.8911,87747.1,0,2260.05,0,2153.05,1344.36,145.266
"TCGA-F7-8489",0,17.1496,498.522,357.859,440.568,134.832,936.505,3277.94,4780.6,11.236,27668.8,15.9669,1965.11,0,2483.74,376.7,85.1567
"TCGA-F7-A50G",0.5528,27.0868,396.904,436.705,97.8441,66.8878,2989.13,6253.18,3941.4,7.1863,8205.64,6.6335,1862.35,1.1056,3580.98,322.277,139.856
"TCGA-F7-A50I",21.4385,28.3541,285.615,350.622,387.967,156.293,731.923,3548.41,4482.71,9.6819,38248.3,26.2794,2734.44,0.6916,1751.73,291.84,156.985
"TCGA-F7-A50J",0.6676,10.0146,421.282,295.098,243.69,35.3851,1064.16,2368.8,4317.64,7.3441,21677.7,2.6706,1993.58,0,1479.5,245.692,126.852
"TCGA-F7-A61S",1.3151,2.6303,719.382,299.655,183.462,62.4692,1247.54,3338.48,2791.39,17.0968,27495.6,1.9727,3278.65,0,1671.54,361.664,76.2782
"TCGA-F7-A61V",0,17.1697,665.325,456.606,518.846,25.218,1406.63,2867.87,6895.77,3.7559,6574.92,10.7311,2005.63,0,1226.02,476.459,104.628
"TCGA-F7-A61W",0.4715,20.2755,1044.43,306.019,361.659,260.753,897.636,2861.68,5008.53,0.943,34868.7,2.3576,3358.19,0,1480.11,550.269,122.596
"TCGA-F7-A620",0.9815,5.3981,863.698,519.691,80.9717,68.2125,1375.02,3607.41,3776.22,2.4537,31700.7,1.4722,2145.99,0,2519.94,372.47,53.4904
"TCGA-F7-A622",2.3095,10.9703,591.239,549.668,262.132,11.5476,1616.06,3065.9,3276.07,23.0953,9023.32999999999,16.1667,3216.02,1.1548,1203.84,577.96,49.6549
"TCGA-F7-A623",0,5.4038,1613.94,250.377,344.494,70.7,977.871,3281.47,6005.45,1.8013,16872.1,17.5624,1756.24,0.9006,2560.96,473.735,100.871
"TCGA-F7-A624",1.2844,7.7063,1282.24,390.025,71.4974,136.145,1.7125,4.7094,2823.93,6.4219,7320.13,29.969,3250.35,0,1072.03,618.645,118.591
"TCGA-G6-A5PC",0,2.9396,29.3956,970.053,120.522,3.6744,1.4698,27.9258,1405.84,378.468,107.294,0,2560.35,63.9353,1624.84,70.5493,51.4422
"TCGA-G6-A8L6",2.7416,32.8992,14.3934,955.449,88.4167,34.27,6.1686,233.036,3472.93,173.406,871.145,0,2637.42,37.6971,1745.72,24.6744,43.8657
"TCGA-G6-A8L7",5.0916,4.0733,796.334,226.68,682.281,19.3483,1.0183,119.145,3139.51,10.1833,2984.73,2.0367,1996.94,1.0183,6193.48,315.682,27.4949
"TCGA-G6-A8L8",1.3889,9.2591,11.5739,1091.65,113.424,33.3328,2.9583,11.1109,1877.28,180.552,46.7584,0,3538.83,70.8321,1456.92,45.8325,62.9619
"TCGA-GK-A6C7",0.6408,37.8084,44.2166,873.438,5.1266,96.7639,0.6408,11.8552,1849.41,113.425,1844.6,0.3204,2456.9,370.714,1482.54,189.683,189.362
